Route ID,Driver ID,Manifest,Delivery Duration (hours),Date,Fuel Price per Gallon (USD),Actual Distance (miles),Planned Distance (miles),Weather Conditions,Driver Ratings,Customer Satisfaction,Delays (hours),Warehouse Storage Costs (USD),Truck Maintenance Costs (USD),Load Type,Load Weight (tons),Route Type,Truck Type,Driver Experience,Delivery Window,Truck Condition,Labor Costs (USD),Fuel Type,Toll Costs (USD),Parking Costs (USD),Time Idling (hours),Miles per Gallon,Calculated Fuel Cost (USD),Idle Cost (USD),Fuel Cost Per Mile,Total Operational Cost (USD),Weather Severity,Weather Severity Score,Cost per Mile,Cost per Ton-Mile,Delivery Efficiency,Route Length,Severe Weather,Weather Severity Index,Fuel Cost per Mile,Performance Score,Driver Consistency Score,Traffic Conditions_Heavy,Traffic Conditions_Light,Traffic Conditions_Moderate,Traffic Conditions_Severe,On-Time Delivery,Driver Experience Level,Experience on Long Routes
BNA/SEA,CJ7699,6054523,3.41,2023-02-05,4.0,1226.38,144.5,Fog,3.09,3,1.69,149.9,1761.79,Fragile,19.98,Interstate,Box Truck,Intermediate,Morning,2,101.23,Gasoline,14.51,14.4,0.92,7.92,619.65,1.85,0.51,2562.11,,,0.5052675353479346,0.10456280576471708,359.642228739003,Long,0,2,0.5052675353479346,0.7408926383507968,1.69,True,False,False,False,0,2,2
SEA/ORD,CN4615,3965317,5.79,2023-01-01,3.5,1670.41,2090.45,Light Rain,3.65,3,3.47,112.37,1375.65,Oversized,15.5,Interstate,Box Truck,Junior,Morning,2,152.16,Diesel,16.15,27.18,1.14,7.29,801.46,1.99,0.48,2334.79,,,0.4797983728545686,0.0901764314768385,288.49913644214166,Long,0,1,0.4797983728545686,0.4535353950299779,3.47,False,False,False,True,0,1,1
CMH/ORD,VN5856,1072685,5.93,2023-01-20,4.0,215.16,1112.69,Light Rain,1.26,4,1.62,197.54,1145.78,Fragile,9.67,Urban,Box Truck,Senior,Morning,4,146.19,Diesel,42.49,23.8,1.81,6.45,133.39,3.62,0.62,1546.62,,,0.6199572411228852,0.7433538793573305,36.28330522765599,Medium,0,1,0.6199572411228852,0.942443120408322,1.62,True,False,False,False,0,3,0
DTW/ATL,SW1565,9944490,3.63,2023-06-30,3.5,508.98,482.54,Fog,3.61,4,1.92,62.72,1373.14,Standard,13.83,Suburban,Semi,Intermediate,Evening,5,27.73,Diesel,3.53,27.12,1.58,6.47,275.53,2.76,0.54,1744.79,,,0.5413375771150143,0.2478678878179423,140.21487603305786,Long,0,2,0.5413375771150143,0.8887495082437811,1.92,False,False,True,False,0,2,2
MCO/BOS,DS5036,7676828,6.72,2023-06-10,4.0,122.62,2642.53,Fog,4.47,1,3.69,95.25,1727.95,Perishable,14.66,Urban,Flatbed,Intermediate,Morning,4,91.5,Diesel,38.56,10.52,0.28,6.62,74.05,0.56,0.6,1946.88,,,0.6038982221497309,1.0830385158242404,18.24702380952381,Medium,0,2,0.6038982221497309,0.13293837056500327,3.69,False,False,False,True,0,2,0
SFO/CMH,MO4207,6691717,6.67,2023-02-24,4.0,2444.04,446.9,Clear,1.06,1,3.82,176.65,521.09,Standard,17.79,Suburban,Flatbed,Intermediate,Overnight,3,141.1,Diesel,9.56,16.9,0.42,7.75,1261.01,0.85,0.52,1986.07,,,0.5159530940573804,0.04567833800445726,366.4227886056971,Long,0,0,0.5159530940573804,0.13685705743887408,3.82,True,False,False,False,0,2,2
MIA/BOI,AO8566,4337437,4.82,2023-04-09,4.5,1512.65,2124.17,Fog,3.02,1,1.32,105.52,1668.38,Oversized,3.7,Interstate,Flatbed,Senior,Overnight,2,184.6,Gasoline,31.71,28.41,1.02,7.39,920.59,2.3,0.61,2756.9,,,0.608594189006049,0.492584608540051,313.8278008298755,Long,0,2,0.608594189006049,0.26795725466654646,1.32,False,True,False,False,0,3,3
SAN/JFK,EK5886,9207461,5.41,2023-07-13,4.0,2478.06,840.69,Snow,2.95,4,2.42,76.13,1442.89,Fragile,11.32,Interstate,Flatbed,Junior,Afternoon,4,111.85,Gasoline,5.39,22.48,1.52,6.98,1420.94,3.04,0.57,2970.89,,,0.5734082306320267,0.10590789289775264,458.0517560073937,Long,0,3,0.5734082306320267,0.7433484969155383,2.42,False,False,True,False,0,1,1
ORD/CLE,BS4113,8628671,4.47,2023-02-03,4.5,2947.07,325.55,Snow,1.99,1,2.22,133.62,1799.63,Perishable,5.11,Interstate,Semi,Senior,Morning,5,117.98,Diesel,20.48,22.99,1.46,6.52,2033.39,3.29,0.69,4013.4,,,0.6899700380377799,0.2665023817446811,659.2997762863536,Long,0,3,0.6899700380377799,0.18376598355067256,2.22,False,False,False,True,0,3,3
BNA/CLE,NZ3163,1034849,5.58,2023-07-26,3.5,2776.27,2840.76,Snow,3.21,2,2.32,98.68,1890.79,Oversized,17.81,Suburban,Semi,Senior,Afternoon,4,198.08,Diesel,18.86,24.15,0.72,6.33,1536.24,1.26,0.55,3569.98,,,0.5533467566194931,0.07220049306660342,497.5394265232975,Long,0,3,0.5533467566194931,0.38781401254232817,2.32,True,False,False,False,0,3,3
JFK/SAN,AU1373,4728597,1.46,2023-01-09,4.5,1286.99,2439.16,Fog,2.82,3,3.32,127.9,1760.57,Standard,16.37,Interstate,Flatbed,Junior,Afternoon,1,25.93,Diesel,47.14,25.07,0.81,6.09,950.59,1.81,0.74,2913.09,,,0.7386149076527402,0.13827066468015564,881.5,Long,0,2,0.7386149076527402,0.39942395603980885,3.32,True,False,False,False,0,1,1
BOI/DEN,VI7967,5061463,3.26,2023-12-25,3.5,2957.44,170.98,Light Rain,2.43,3,0.45,141.04,524.8,Standard,12.45,Urban,Flatbed,Intermediate,Morning,4,148.4,Diesel,8.29,10.71,1.59,6.93,1494.1,2.79,0.51,2181.73,,,0.5052004436269205,0.05925373208914429,907.1901840490798,Long,0,1,0.5052004436269205,1.374544849492613,0.45,False,False,False,True,1,2,2
ATL/DEN,DN8309,5198644,9.48,2023-10-17,4.0,2425.79,697.66,Fog,2.88,4,3.03,83.24,1823.4,Perishable,17.64,Interstate,Box Truck,Junior,Overnight,3,52.44,Gasoline,45.89,5.51,1.52,7.81,1242.03,3.03,0.51,3203.09,,,0.5120105202841136,0.0748544044454125,255.8850210970464,Long,0,2,0.5120105202841136,0.6564477018843777,3.03,False,False,False,True,0,1,1
MIA/DFW,VO6990,6298327,9.52,2023-06-14,4.5,591.83,104.5,Light Rain,4.07,2,2.93,123.71,527.76,Standard,15.41,Urban,Box Truck,Senior,Morning,3,158.64,Diesel,22.33,4.36,0.07,6.06,439.26,0.15,0.74,1117.56,,,0.7422063768311845,0.1225381260335481,62.1670168067227,Long,0,1,0.7422063768311845,0.29210423012165027,2.93,False,False,False,True,0,3,3
JFK/MCO,GS6828,6804421,3.62,2023-02-16,3.5,367.6,2011.79,Clear,2.8,4,4.44,114.29,1696.15,Fragile,13.64,Suburban,Flatbed,Intermediate,Overnight,3,138.79,Gasoline,19.78,4.52,0.08,7.71,166.83,0.13,0.45,2001.71,,,0.45383569096844395,0.39921907658139183,101.54696132596685,Long,0,0,0.45383569096844395,0.5057614985069304,4.44,False,False,True,False,0,2,2
DCA/MIA,LO8517,6100066,7.13,2023-08-12,3.5,2475.08,2762.23,Heavy Rain,3.22,2,1.59,81.26,882.97,Fragile,0.92,Urban,Box Truck,Junior,Evening,5,58.32,Gasoline,26.64,17.7,0.82,6.52,1328.18,1.44,0.54,2338.19,,,0.5366210385118865,1.0268398878279559,347.1360448807854,Long,0,2,0.5366210385118865,0.502531693141854,1.59,False,False,False,True,0,1,1
DEN/LAS,OM1279,5648307,7.71,2023-03-02,4.0,2265.74,748.41,Snow,4.15,5,2.98,137.94,1346.67,Standard,15.21,Interstate,Box Truck,Junior,Afternoon,5,22.72,Gasoline,43.63,22.27,1.01,7.38,1228.77,2.02,0.54,2781.29,,,0.5423261274462207,0.08070621655179867,293.87029831387804,Long,0,3,0.5423261274462207,0.8145368120783397,2.98,False,False,True,False,0,1,1
SAN/JFK,HC7973,6232461,2.9,2023-11-16,4.5,2378.89,1364.91,Heavy Rain,2.47,4,0.96,87.98,1395.14,Oversized,11.91,Urban,Semi,Intermediate,Overnight,5,133.5,Gasoline,15.53,15.49,0.88,7.82,1369.53,1.99,0.58,2885.66,,,0.5757012724421895,0.10184953188819913,820.3068965517241,Long,0,2,0.5757012724421895,1.295179715992447,0.96,False,False,True,False,1,2,2
PHX/DCA,CJ5954,8979357,5.9,2023-03-16,3.5,2258.51,1591.29,Fog,2.48,1,3.33,105.7,541.53,Fragile,13.6,Urban,Semi,Junior,Evening,1,138.98,Diesel,8.71,1.78,0.55,6.79,1163.82,0.96,0.52,1822.51,,,0.5153043378156394,0.0593347331804128,382.7983050847458,Long,0,2,0.5153043378156394,0.15240956978319453,3.33,False,True,False,False,0,1,1
CLE/DEN,XA5243,6701191,8.97,2023-01-24,4.0,169.93,190.53,Light Rain,2.16,2,1.33,81.96,1064.74,Perishable,19.43,Interstate,Box Truck,Senior,Overnight,3,89.37,Gasoline,29.89,11.67,1.47,7.66,88.79,2.95,0.52,1279.99,,,0.5225092685223327,0.3876713607876865,18.944258639910814,Medium,0,1,0.5225092685223327,0.5637857952388915,1.33,False,True,False,False,0,3,0
LAS/SEA,RB1994,1201046,6.09,2023-03-27,3.5,2666.27,1444.46,Clear,1.09,5,4.63,78.81,1531.25,Fragile,8.82,Interstate,Semi,Junior,Evening,3,27.81,Diesel,25.28,23.99,0.88,6.62,1409.69,1.55,0.53,3070.56,,,0.5287123959689004,0.13057044276152405,437.8111658456486,Long,0,0,0.5287123959689004,0.5809460755876457,4.63,False,True,False,False,0,1,1
SAN/SAN,CJ4216,2087875,2.23,2023-10-11,3.5,2523.26,1610.88,Snow,1.02,5,0.05,141.57,763.76,Oversized,15.0,Interstate,Flatbed,Senior,Morning,4,82.92,Gasoline,21.3,13.46,1.17,7.19,1227.58,2.04,0.49,2169.71,,,0.4865055523410191,0.057325576172623245,1131.5067264573993,Long,0,3,0.4865055523410191,3.2034221159857017,0.05,False,True,False,False,1,3,3
SFO/SAN,GI1805,4984415,4.22,2023-04-12,3.5,1850.97,524.48,Fog,2.04,3,4.88,178.79,1526.98,Fragile,18.92,Urban,Flatbed,Intermediate,Overnight,4,49.73,Diesel,26.38,10.53,0.31,6.61,979.95,0.54,0.53,2723.17,,,0.529425112238448,0.07775964013428945,438.6184834123223,Long,0,2,0.529425112238448,0.3335920651164963,4.88,False,False,True,False,0,2,2
JFK/SEA,HF6460,8658744,9.5,2023-07-08,3.5,2801.22,1558.32,Heavy Rain,1.54,1,3.49,199.19,1030.94,Oversized,4.83,Urban,Box Truck,Senior,Overnight,5,184.46,Diesel,40.34,10.68,0.98,7.0,1400.9,1.72,0.5,2683.77,,,0.5001035263206747,0.19835855903246416,294.86526315789473,Long,0,2,0.5001035263206747,0.148467852593315,3.49,False,False,True,False,0,3,3
BOI/BNA,NQ1690,7009947,6.58,2023-11-26,4.5,1087.17,1451.44,Heavy Rain,2.22,2,1.77,163.22,1482.38,Oversized,19.45,Urban,Box Truck,Junior,Morning,4,166.01,Gasoline,32.71,26.24,0.63,6.03,811.37,1.41,0.75,2517.33,,,0.7463138239649733,0.1190482693055125,165.22340425531917,Long,0,2,0.7463138239649733,0.4134547014066937,1.77,True,False,False,False,0,1,1
PHX/SAN,GG4582,7369967,4.63,2023-06-13,4.5,2723.41,2647.01,Snow,4.1,2,0.75,55.14,700.49,Oversized,2.16,Suburban,Flatbed,Senior,Afternoon,1,81.29,Diesel,35.75,19.66,1.9,7.57,1619.3,4.27,0.59,2434.6,,,0.5945854645462857,0.4138670378788466,588.2095032397408,Long,0,3,0.5945854645462857,0.7167111254098412,0.75,False,True,False,False,1,3,3
BNA/BNA,RN5422,6844882,6.41,2023-11-10,4.5,2284.05,228.71,Clear,4.66,3,0.13,76.71,1718.7,Standard,3.78,Interstate,Flatbed,Intermediate,Morning,2,178.99,Diesel,26.41,28.78,1.2,7.2,1428.18,2.7,0.63,3281.49,,,0.6252840349379392,0.38007882823013833,356.3260530421217,Long,0,0,0.6252840349379392,1.6334789486433017,0.13,False,False,False,True,1,2,2
SFO/DEN,AK8566,6208583,3.44,2023-07-29,4.5,1483.06,2051.61,Clear,2.95,1,3.68,122.03,899.16,Oversized,5.31,Suburban,Flatbed,Junior,Evening,2,148.56,Gasoline,7.25,20.79,1.73,7.65,872.39,3.9,0.59,1925.51,,,0.58823648402627,0.2445076973874168,431.1220930232558,Long,0,0,0.58823648402627,0.1345361448526449,3.68,False,False,True,False,0,1,1
SFO/SAN,EM4272,4571131,2.23,2023-02-24,4.0,717.95,123.59,Heavy Rain,2.87,2,1.83,51.0,998.65,Perishable,15.09,Suburban,Semi,Intermediate,Overnight,1,193.87,Diesel,33.16,25.23,1.8,6.21,462.1,3.6,0.64,1573.74,,,0.6436381363604707,0.1452611720165808,321.9506726457399,Long,0,2,0.6436381363604707,0.4299692038562779,1.83,False,False,False,True,0,2,2
DFW/SLC,ZK5980,8310003,6.26,2023-11-17,4.5,1665.02,1809.35,Snow,2.02,3,2.03,94.24,1222.43,Oversized,17.64,Suburban,Flatbed,Senior,Overnight,5,190.36,Gasoline,8.85,23.24,0.37,7.47,1003.06,0.83,0.6,2352.65,,,0.6024312020276033,0.08010124887742832,265.9776357827476,Long,0,3,0.6024312020276033,0.6178730223476607,2.03,False,True,False,False,0,3,3
SAN/CLE,UN7021,1937840,9.71,2023-11-21,4.5,2678.63,1345.83,Heavy Rain,4.21,3,1.48,132.97,946.86,Standard,13.51,Suburban,Semi,Senior,Morning,5,147.87,Diesel,37.23,28.54,0.28,7.58,1589.45,0.62,0.59,2735.67,,,0.593381691387015,0.07559544542518921,275.86302780638516,Long,0,2,0.593381691387015,0.7591887279072679,1.48,False,True,False,False,0,3,3
MCO/SEA,YC9402,6877326,5.32,2023-03-29,4.5,108.02,316.94,Light Rain,2.17,4,0.71,189.52,571.97,Standard,19.55,Interstate,Box Truck,Junior,Overnight,5,149.67,Gasoline,21.46,20.14,0.73,7.47,65.1,1.64,0.6,869.83,,,0.6026661729309387,0.4118920859119108,20.304511278195488,Medium,0,1,0.6026661729309387,1.4595561608889753,0.71,False,False,False,True,1,1,0
SAN/DEN,KJ3581,2260288,5.38,2023-08-21,4.0,892.46,133.23,Light Rain,2.2,1,0.56,138.86,974.72,Fragile,7.45,Interstate,Flatbed,Senior,Afternoon,3,31.16,Gasoline,29.48,12.46,1.39,6.74,529.88,2.77,0.59,1688.18,,,0.5937296909665419,0.2539064409406351,165.8847583643123,Long,0,1,0.5937296909665419,0.40221729234201636,0.56,True,False,False,False,1,3,3
MIA/MCO,IE5795,3814936,8.04,2023-10-23,4.0,2451.12,1905.31,Snow,2.26,5,1.19,114.68,1277.98,Oversized,3.19,Suburban,Box Truck,Intermediate,Evening,2,157.75,Diesel,45.74,13.97,0.19,7.63,1285.19,0.39,0.52,2737.95,,,0.5243276542968113,0.35016300142390283,304.86567164179104,Long,0,3,0.5243276542968113,1.4977783919325867,1.19,True,False,False,False,0,2,2
DEN/LAX,CF7372,1119904,1.97,2023-02-02,3.5,2478.28,2625.35,Heavy Rain,3.29,2,4.72,181.85,1276.67,Standard,9.6,Urban,Box Truck,Junior,Morning,2,191.49,Diesel,26.92,3.8,0.28,6.74,1286.5,0.49,0.52,2776.23,,,0.5191100279225914,0.1166900531820456,1258.010152284264,Long,0,2,0.5191100279225914,0.230167889898339,4.72,True,False,False,False,0,1,1
LAX/SLC,NN9728,8145329,5.92,2023-04-05,4.0,1581.45,820.47,Heavy Rain,1.61,3,3.73,88.72,1773.12,Oversized,16.35,Interstate,Box Truck,Senior,Afternoon,1,27.35,Gasoline,5.19,19.45,1.81,6.5,973.02,3.62,0.62,2863.12,,,0.6152707957886749,0.11073026215731448,267.1368243243243,Long,0,2,0.6152707957886749,0.39265829179378803,3.73,False,False,False,True,0,3,3
ATL/CLT,QN7611,8065404,1.36,2023-01-08,3.5,254.8,2907.28,Snow,2.3,3,1.09,96.66,1734.27,Fragile,15.22,Interstate,Flatbed,Senior,Evening,4,69.68,Diesel,1.44,20.09,1.66,6.87,129.78,2.9,0.51,1985.14,,,0.5093406593406593,0.5118904935875087,187.35294117647058,Medium,0,3,0.5093406593406593,0.9510157231115982,1.09,True,False,False,False,0,3,0
SFO/DTW,MC5679,3209934,1.79,2023-02-12,4.5,1409.0,609.59,Light Rain,1.97,3,0.24,120.54,1304.03,Perishable,8.48,Interstate,Semi,Intermediate,Evening,3,84.1,Gasoline,11.68,25.31,1.33,6.42,987.55,3.0,0.7,2452.11,,,0.7008871540099361,0.20522634144381807,787.1508379888268,Long,0,1,0.7008871540099361,1.4224076141711774,0.24,False,False,True,False,1,2,2
CMH/DEN,YZ9088,5376495,1.64,2023-03-16,3.5,354.18,873.57,Snow,3.96,4,1.98,155.18,718.89,Standard,16.96,Suburban,Box Truck,Intermediate,Overnight,1,189.91,Gasoline,20.11,16.58,0.74,7.51,165.08,1.29,0.47,1077.13,,,0.4660906883505562,0.179315668826319,215.96341463414635,Long,0,3,0.4660906883505562,0.9155517389615113,1.98,False,False,True,False,0,2,2
DCA/ORD,MW1695,8487730,6.17,2023-08-26,4.0,457.16,820.17,Snow,3.72,3,0.11,54.98,1997.27,Oversized,5.95,Interstate,Box Truck,Junior,Morning,3,73.58,Diesel,1.11,18.92,1.83,7.69,237.65,3.66,0.52,2313.6,,,0.5198398810044623,0.8505563394313889,74.0940032414911,Long,0,3,0.5198398810044623,1.7782812100683172,0.11,False,True,False,False,1,1,1
SAN/BOI,RB7898,9641104,2.95,2023-11-12,3.5,2230.56,2562.14,Fog,2.14,3,1.46,103.38,1246.99,Standard,6.07,Urban,Flatbed,Intermediate,Morning,3,162.54,Gasoline,43.92,21.07,1.13,7.49,1042.49,1.98,0.47,2459.83,,,0.46736693924395667,0.1816780638385798,756.1220338983051,Long,0,2,0.46736693924395667,0.8310887771195734,1.46,True,False,False,False,0,2,2
LAX/PHX,TG1433,1537534,4.63,2023-09-16,4.5,2149.7,1525.2,Snow,2.45,5,4.14,133.44,915.81,Perishable,19.94,Urban,Semi,Intermediate,Evening,5,152.55,Gasoline,22.16,27.49,1.83,7.98,1211.63,4.11,0.56,2314.64,,,0.5636274829045914,0.05399834429090873,464.29805615550754,Long,0,3,0.5636274829045914,0.6221191789922974,4.14,True,False,False,False,0,2,2
DTW/DCA,TC1666,9455970,4.41,2023-11-04,3.5,1309.25,2233.77,Light Rain,1.22,5,4.9,192.42,1565.6,Perishable,16.6,Interstate,Box Truck,Intermediate,Afternoon,4,54.97,Diesel,38.03,14.17,1.95,6.06,755.74,3.41,0.58,2569.38,,,0.5772312392591178,0.1182218275431303,296.8820861678004,Long,0,1,0.5772312392591178,0.5373071532090155,4.9,True,False,False,False,0,2,2
MCO/SEA,AY7937,5295742,7.78,2023-01-26,4.5,1117.62,921.15,Fog,4.04,3,4.77,154.53,1865.63,Oversized,11.73,Urban,Flatbed,Junior,Evening,5,137.85,Gasoline,31.84,9.51,0.86,6.24,806.33,1.93,0.72,2869.77,,,0.7214706250782915,0.21890461329704503,143.6529562982005,Long,0,2,0.7214706250782915,0.3020270391696243,4.77,False,False,False,True,0,1,1
BOI/CLE,PI2792,6559484,3.87,2023-02-24,4.0,1277.98,2558.75,Clear,4.67,4,0.38,59.3,698.38,Standard,19.39,Interstate,Box Truck,Junior,Afternoon,2,86.01,Diesel,28.14,17.44,0.37,7.48,683.26,0.75,0.53,1487.26,,,0.534640604704299,0.06001848536742418,330.22739018087856,Long,0,0,0.534640604704299,1.8887488808470478,0.38,True,False,False,False,1,1,1
CLT/SFO,OG9401,4627319,3.33,2023-08-28,3.5,107.46,2070.09,Clear,1.96,2,3.22,78.95,641.63,Fragile,15.84,Suburban,Flatbed,Senior,Afternoon,2,172.94,Gasoline,1.08,5.18,0.04,7.5,50.14,0.07,0.47,777.06,,,0.4665922203610646,0.4565123597786914,32.27027027027027,Medium,0,0,0.4665922203610646,0.3231529819327832,3.22,False,False,True,False,0,3,0
ORD/SEA,WG4411,8657362,5.49,2023-05-29,4.0,1113.35,1963.99,Snow,1.62,4,4.91,113.31,1817.57,Standard,17.81,Interstate,Semi,Senior,Morning,4,120.67,Diesel,26.3,20.46,1.57,7.67,580.42,3.14,0.52,2561.2,,,0.5213275250370504,0.12916589579577165,202.7959927140255,Long,0,3,0.5213275250370504,0.4448870738167594,4.91,True,False,False,False,0,3,3
CLE/MIA,IE8934,4921490,3.13,2023-07-03,4.5,2912.57,2622.93,Light Rain,4.15,5,4.25,68.32,1995.65,Fragile,19.35,Interstate,Semi,Junior,Overnight,4,111.43,Gasoline,23.66,7.9,0.77,6.54,2002.96,1.74,0.69,4100.23,,,0.6876950596895525,0.07275299519478338,930.5335463258787,Long,0,1,0.6876950596895525,0.5643086687450164,4.25,False,True,False,False,0,1,1
BNA/MSP,UN3192,5993594,7.24,2023-01-17,3.5,2736.87,1115.98,Clear,1.7,4,1.42,50.52,643.85,Standard,7.94,Suburban,Flatbed,Senior,Morning,1,120.14,Diesel,21.37,21.21,0.23,6.33,1514.07,0.41,0.55,2251.43,,,0.5532122461059531,0.10360573049400536,378.02071823204415,Long,0,0,0.5532122461059531,1.0641768799643614,1.42,True,False,False,False,0,3,3
BOI/MSP,NS3233,6622161,8.16,2023-04-01,3.5,837.51,2702.36,Snow,2.41,5,1.3,154.0,1766.69,Standard,3.74,Urban,Semi,Junior,Overnight,2,43.45,Gasoline,23.98,6.75,1.84,6.38,459.25,3.23,0.55,2413.91,,,0.5483516614726989,0.770654059394422,102.63602941176471,Long,0,3,0.5483516614726989,1.4040176386096723,1.3,False,False,False,True,0,1,1
DTW/MCO,UZ4471,8104133,7.05,2023-01-31,4.0,2276.88,1751.01,Light Rain,3.38,1,0.24,174.92,553.62,Standard,6.01,Suburban,Box Truck,Senior,Morning,1,148.72,Gasoline,18.47,24.33,0.67,7.07,1289.0,1.35,0.57,2061.68,,,0.5661255753487228,0.15066301137423593,322.9617021276596,Long,0,1,0.5661255753487228,0.5149341953142273,0.24,False,False,True,False,1,3,3
ORD/IAH,PP3206,8980709,6.69,2023-11-25,4.5,777.54,608.07,Snow,4.34,2,0.71,80.73,1881.44,Standard,19.1,Urban,Flatbed,Intermediate,Evening,3,109.63,Gasoline,5.54,0.99,1.77,6.68,523.71,3.98,0.67,2496.39,,,0.6735473416158655,0.16809559266458168,116.22421524663676,Long,0,3,0.6735473416158655,0.6988691710062861,0.71,False,False,True,False,1,2,2
SFO/DEN,KR7444,8248996,2.19,2023-06-26,4.5,2407.9,2394.56,Light Rain,2.88,4,1.27,58.7,1150.34,Oversized,13.27,Urban,Box Truck,Junior,Evening,4,86.43,Gasoline,31.58,16.0,0.6,6.77,1600.51,1.34,0.66,2858.49,,,0.6646912247186345,0.08945967326277454,1099.4977168949772,Long,0,1,0.6646912247186345,1.0585233533280418,1.27,False,False,True,False,0,1,1
DEN/BOS,JU7618,2036556,3.09,2023-12-28,3.5,986.97,2716.05,Fog,4.14,3,2.7,121.3,717.9,Perishable,1.32,Urban,Box Truck,Junior,Afternoon,1,56.87,Gasoline,41.52,16.85,1.14,7.73,446.98,2.0,0.45,1346.56,,,0.45288103995055573,1.0335888751646067,319.4077669902913,Long,0,2,0.45288103995055573,0.5580710247539634,2.7,False,True,False,False,0,1,1
JFK/CLE,TQ3271,6635513,7.23,2023-09-04,4.5,1873.86,1425.78,Clear,2.21,2,2.28,199.01,984.75,Perishable,2.04,Urban,Semi,Senior,Overnight,3,30.64,Diesel,6.61,4.82,1.31,6.37,1324.2,2.94,0.71,2522.33,,,0.7066696551503314,0.6598338587246667,259.1784232365145,Long,0,0,0.7066696551503314,0.35727833779716756,2.28,True,False,False,False,0,3,3
BOS/PHX,RX6475,5346063,7.99,2023-03-09,4.0,2416.97,1330.69,Snow,2.55,3,0.91,135.32,1780.69,Oversized,14.93,Urban,Semi,Senior,Afternoon,4,33.26,Gasoline,13.07,0.06,1.34,6.1,1584.83,2.68,0.66,3516.65,,,0.655709421300223,0.09745364312140296,302.4993742177722,Long,0,3,0.655709421300223,0.9486450992341404,0.91,False,True,False,False,1,3,3
MCO/DCA,KY9576,9365692,9.18,2023-01-27,4.0,739.9,2284.96,Heavy Rain,1.52,4,3.32,170.37,1280.28,Perishable,18.78,Urban,Box Truck,Junior,Evening,5,61.91,Gasoline,42.18,27.66,1.94,6.6,448.69,3.87,0.61,1973.05,,,0.6064197864576294,0.1419938307295074,80.59912854030502,Long,0,2,0.6064197864576294,0.5763910116967099,3.32,True,False,False,False,0,1,1
MIA/MSP,GF6161,2989867,2.19,2023-12-09,3.5,240.44,2131.14,Light Rain,2.1,5,2.89,164.25,1387.13,Fragile,16.66,Suburban,Semi,Junior,Overnight,1,40.66,Gasoline,22.1,22.33,1.58,6.24,134.94,2.76,0.56,1733.51,,,0.5612210946597904,0.43275753156028673,109.78995433789954,Medium,0,1,0.5612210946597904,0.8232959752455129,2.89,False,False,False,True,0,1,0
ATL/BNA,UW9226,1224578,5.88,2023-01-20,4.5,1829.98,208.71,Clear,4.39,4,4.12,170.13,1861.29,Fragile,16.52,Urban,Semi,Intermediate,Afternoon,1,187.24,Gasoline,21.4,5.78,1.95,6.22,1324.82,4.38,0.72,3387.8,,,0.7239532672488224,0.11206277621896502,311.22108843537416,Long,0,0,0.7239532672488224,0.45317353714974007,4.12,False,False,True,False,0,2,2
BNA/BOI,XG5373,1678233,8.1,2023-04-06,4.0,2878.93,892.09,Heavy Rain,4.6,3,1.72,104.72,549.1,Fragile,1.58,Urban,Flatbed,Junior,Overnight,1,76.43,Gasoline,4.71,12.48,0.77,7.76,1484.21,1.53,0.52,2156.76,,,0.5155422327045118,0.4741476780204953,355.42345679012345,Long,0,2,0.5155422327045118,0.7277535080644836,1.72,False,False,False,True,0,1,1
SEA/MSP,GJ2004,3915441,1.74,2023-11-06,3.5,686.11,2685.7,Light Rain,1.3,2,0.58,183.94,559.13,Standard,19.03,Urban,Flatbed,Intermediate,Overnight,1,174.62,Gasoline,2.62,20.86,1.87,6.48,370.72,3.27,0.54,1140.53,,,0.5403215227878911,0.08735226606305604,394.316091954023,Long,0,1,0.5403215227878911,0.8217912728500097,0.58,False,False,False,True,1,2,2
DEN/MSP,NS4646,2274073,9.1,2023-03-05,4.5,1561.98,2138.03,Snow,1.97,4,0.51,154.64,917.32,Oversized,10.49,Suburban,Flatbed,Junior,Afternoon,3,143.29,Diesel,47.25,21.52,0.91,7.76,906.34,2.05,0.58,2049.11,,,0.5802507074354345,0.12505881690505724,171.64615384615385,Long,0,3,0.5802507074354345,1.6763204788027528,0.51,False,False,False,True,1,1,1
CLT/BNA,WS9288,7900566,1.42,2023-09-03,4.5,2455.54,2336.88,Light Rain,2.87,1,1.29,55.25,1668.77,Fragile,10.05,Urban,Box Truck,Intermediate,Afternoon,4,102.7,Diesel,48.97,0.1,1.27,7.77,1422.67,2.86,0.58,3198.62,,,0.5793715435301401,0.12961330166324683,1729.2535211267607,Long,0,1,0.5793715435301401,0.27649049680316096,1.29,False,False,True,False,0,2,2
DFW/MIA,KG4610,4283480,8.39,2023-06-24,4.0,1017.27,1081.56,Fog,3.82,1,0.84,180.93,1003.17,Fragile,0.94,Suburban,Semi,Senior,Overnight,2,154.75,Diesel,23.96,15.07,1.22,7.69,529.06,2.44,0.52,1754.64,,,0.5200782486458855,1.834948733249128,121.24791418355184,Long,0,2,0.5200782486458855,0.3575330818355608,0.84,False,False,False,True,1,3,3
